Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
CMNISD,Nickel Spot Price (US Dollars/Ton),Commodity Prices,United States Dollar,United States,,,,,,,National Currency,Units,Stock,none,Annual From Dec 1900 To Sep 1926<BR>Monthly From Oct 1926 To Dec 1987<BR>Daily From Dec 1987 To Sep 2020<BR>,"Sources: Until 1980, data are for the INCO price, c.i.f. Far East and American ports from the Metal Bulletin in US cents per pound.  From 1980 on, data are from the London Metal Exchange, melting grade, spot, c.i.f. North European Ports from 1980. <br /><br />Notes: Prices before 1980 were converted using a short ton of 2000 pounds.",
Date,Ticker,Open,High,Low,Close
12/31/1900,CMNISD,,,,219
12/31/1901,CMNISD,,,,149
12/31/1902,CMNISD,,,,371
12/31/1903,CMNISD,,,,383
12/31/1904,CMNISD,,,,509
12/31/1905,CMNISD,,,,575
12/31/1906,CMNISD,,,,569
12/31/1907,CMNISD,,,,606
12/31/1908,CMNISD,,,,697
12/31/1909,CMNISD,,,,749
12/31/1910,CMNISD,,,,680
12/31/1911,CMNISD,,,,776
12/31/1912,CMNISD,,,,809
12/31/1913,CMNISD,,,,813
12/31/1914,CMNISD,,,,817
12/31/1915,CMNISD,,,,816
12/31/1916,CMNISD,,,,827
12/31/1917,CMNISD,,,,820
12/31/1918,CMNISD,,,,806
12/31/1919,CMNISD,,,,798
12/31/1920,CMNISD,,,,836
12/31/1921,CMNISD,,,,831
12/31/1922,CMNISD,,,,756
12/31/1923,CMNISD,,,,701
12/31/1924,CMNISD,,,,599
12/31/1925,CMNISD,,,,648
09/30/1926,CMNISD,,,,700
10/31/1926,CMNISD,,,,700
11/30/1926,CMNISD,,,,700
12/31/1926,CMNISD,,,,700
01/31/1927,CMNISD,,,,700
02/28/1927,CMNISD,,,,700
03/31/1927,CMNISD,,,,700
04/30/1927,CMNISD,,,,700
05/31/1927,CMNISD,,,,700
06/30/1927,CMNISD,,,,700
07/31/1927,CMNISD,,,,700
08/31/1927,CMNISD,,,,700
09/30/1927,CMNISD,,,,700
10/31/1927,CMNISD,,,,700
11/30/1927,CMNISD,,,,700
12/31/1927,CMNISD,,,,700
01/31/1928,CMNISD,,,,700
02/29/1928,CMNISD,,,,700
03/31/1928,CMNISD,,,,700
04/30/1928,CMNISD,,,,700
05/31/1928,CMNISD,,,,700
06/30/1928,CMNISD,,,,700
07/31/1928,CMNISD,,,,700
08/31/1928,CMNISD,,,,700
09/30/1928,CMNISD,,,,700
10/31/1928,CMNISD,,,,700
11/30/1928,CMNISD,,,,700
12/31/1928,CMNISD,,,,700
01/31/1929,CMNISD,,,,700
02/28/1929,CMNISD,,,,700
03/31/1929,CMNISD,,,,700
04/30/1929,CMNISD,,,,700
05/31/1929,CMNISD,,,,700
06/30/1929,CMNISD,,,,700
07/31/1929,CMNISD,,,,700
08/31/1929,CMNISD,,,,700
09/30/1929,CMNISD,,,,700
10/31/1929,CMNISD,,,,700
11/30/1929,CMNISD,,,,700
12/31/1929,CMNISD,,,,700
01/31/1930,CMNISD,,,,700
02/28/1930,CMNISD,,,,700
03/31/1930,CMNISD,,,,700
04/30/1930,CMNISD,,,,700
05/31/1930,CMNISD,,,,700
06/30/1930,CMNISD,,,,700
07/31/1930,CMNISD,,,,700
08/31/1930,CMNISD,,,,700
09/30/1930,CMNISD,,,,700
10/31/1930,CMNISD,,,,700
11/30/1930,CMNISD,,,,700
12/31/1930,CMNISD,,,,700
01/31/1931,CMNISD,,,,700
02/28/1931,CMNISD,,,,700
03/31/1931,CMNISD,,,,700
04/30/1931,CMNISD,,,,700
05/31/1931,CMNISD,,,,700
06/30/1931,CMNISD,,,,700
07/31/1931,CMNISD,,,,700
08/31/1931,CMNISD,,,,700
09/30/1931,CMNISD,,,,700
10/31/1931,CMNISD,,,,700
11/30/1931,CMNISD,,,,700
12/31/1931,CMNISD,,,,700
01/31/1932,CMNISD,,,,700
02/29/1932,CMNISD,,,,700
03/31/1932,CMNISD,,,,700
04/30/1932,CMNISD,,,,700
