Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
CMNISD,Nickel Spot Price (US Dollars/Ton),Commodity Prices,United States Dollar,United States,,,,,,,National Currency,Units,Stock,none,Annual From Dec 1900 To Sep 1926<BR>Monthly From Oct 1926 To Dec 1987<BR>Daily From Dec 1987 To Sep 2020<BR>,"Sources: Until 1980, data are for the INCO price, c.i.f. Far East and American ports from the Metal Bulletin in US cents per pound.  From 1980 on, data are from the London Metal Exchange, melting grade, spot, c.i.f. North European Ports from 1980. <br /><br />Notes: Prices before 1980 were converted using a short ton of 2000 pounds.",
Date,Ticker,Open,High,Low,Close,Period_Average,Close_Percent_Change,Period_Change,Annual_Percent_Change
07/28/1997,CMNISD,,,,7151,7151,0.066517524235645,446,2.96616270698344
07/29/1997,CMNISD,,,,7260,7260,0.0152426234093134,109,3.78842030021444
07/30/1997,CMNISD,,,,7399,7399,0.0191460055096419,139,7.0767004341534
07/31/1997,CMNISD,,,,7280,7280,-0.0160832544938505,-119,6.74486803519062
08/01/1997,CMNISD,,,,7350,7350,0.00961538461538462,70,6.52173913043478
08/04/1997,CMNISD,,,,7260,7260,-0.0122448979591837,-90,5.75382374362709
08/05/1997,CMNISD,,,,7076,7076,-0.0253443526170799,-184,3.75366568914956
08/06/1997,CMNISD,,,,7096,7096,0.00282645562464669,20,4.19970631424376
08/07/1997,CMNISD,,,,7077,7077,-0.00267756482525366,-19,2.49094858797972
08/08/1997,CMNISD,,,,7075,7075,-0.000282605623851915,-2,-0.701754385964912
08/11/1997,CMNISD,,,,6866,6866,-0.0295406360424028,-209,-3.77014716187807
08/12/1997,CMNISD,,,,6685,6685,-0.0263617826973493,-181,-5.9774964838256
08/13/1997,CMNISD,,,,6548,6548,-0.0204936424831713,-137,-6.25626342161775
08/14/1997,CMNISD,,,,6610,6610,0.00946854001221747,62,-5.16499282639885
08/15/1997,CMNISD,,,,6565,6565,-0.00680786686838124,-45,-5.67528735632184
08/18/1997,CMNISD,,,,6560,6560,-0.000761614623000762,-5,-5.61151079136691
08/19/1997,CMNISD,,,,6565,6565,0.00076219512195122,5,-6.34807417974322
08/20/1997,CMNISD,,,,6637,6637,0.010967250571211,72,-4.84587813620072
08/21/1997,CMNISD,,,,6648,6648,0.00165737532017478,11,-5.51449687322342
08/22/1997,CMNISD,,,,6553,6553,-0.0142900120336943,-95,-8.79610299234516
08/26/1997,CMNISD,,,,6550,6550,-0.00045780558522814,-3,-10.4702022963368
08/27/1997,CMNISD,,,,6470,6470,-0.0122137404580153,-80,-11.0652920962199
08/28/1997,CMNISD,,,,6478,6478,0.00123647604327666,8,-10.2770083102493
08/29/1997,CMNISD,,,,6582,6582,0.0160543377585675,104,-9.21379310344827
09/01/1997,CMNISD,,,,6585,6585,0.000455788514129444,3,-10.893098782138
09/02/1997,CMNISD,,,,6550,6550,-0.00531511009870919,-35,-11.1261872455902
09/03/1997,CMNISD,,,,6540,6540,-0.00152671755725191,-10,-10.4722792607803
09/04/1997,CMNISD,,,,6560,6560,0.00305810397553517,20,-12.5333333333333
09/05/1997,CMNISD,,,,6600,6600,0.00609756097560976,40,-11.194833153929
09/08/1997,CMNISD,,,,6565,6565,-0.0053030303030303,-35,-10.6194690265487
09/09/1997,CMNISD,,,,6555,6555,-0.00152322924600152,-10,-12.4248496993988
09/10/1997,CMNISD,,,,6545,6545,-0.0015255530129672,-10,-12.5584502338009
09/11/1997,CMNISD,,,,6550,6550,0.000763941940412529,5,-13.153009811721
09/12/1997,CMNISD,,,,6435,6435,-0.0175572519083969,-115,-13.7977227059612
09/15/1997,CMNISD,,,,6390,6390,-0.00699300699300699,-45,-14.7772739397173
09/16/1997,CMNISD,,,,6330,6330,-0.00938967136150235,-60,-14.4016227180527
09/17/1997,CMNISD,,,,6325,6325,-0.000789889415481833,-5,-12.9986244841816
09/18/1997,CMNISD,,,,6425,6425,0.0158102766798419,100,-12.0465434633812
09/19/1997,CMNISD,,,,6420,6420,-0.000778210116731518,-5,-11.7525773195876
09/22/1997,CMNISD,,,,6385,6385,-0.00545171339563863,-35,-12.1733149931224
09/23/1997,CMNISD,,,,6375,6375,-0.00156617071260767,-10,-10.8391608391608
09/24/1997,CMNISD,,,,6335,6335,-0.00627450980392157,-40,-11.3365990202939
09/25/1997,CMNISD,,,,6335,6335,0,0,-11.3986013986014
09/26/1997,CMNISD,,,,6615,6615,0.0441988950276243,280,-7.48251748251748
09/29/1997,CMNISD,,,,6880,6880,0.0400604686318972,265,-4.60343871325569
09/30/1997,CMNISD,,,,6845,6845,-0.00508720930232558,-35,-2.35378031383738
10/01/1997,CMNISD,,,,6790,6790,-0.00803506208911614,-55,-1.69393369045895
10/02/1997,CMNISD,,,,6685,6685,-0.0154639175257732,-105,-3.46570397111913
10/03/1997,CMNISD,,,,6520,6520,-0.0246821241585639,-165,-6.32183908045977
10/06/1997,CMNISD,,,,6540,6540,0.00306748466257669,20,-6.9701280227596
10/07/1997,CMNISD,,,,6545,6545,0.000764525993883792,5,-6.2992125984252
10/08/1997,CMNISD,,,,6565,6565,0.00305576776165011,20,-5.40345821325648
10/09/1997,CMNISD,,,,6630,6630,0.0099009900990099,65,-4.8780487804878
10/10/1997,CMNISD,,,,6485,6485,-0.0218702865761689,-145,-7.818052594172
10/13/1997,CMNISD,,,,6355,6355,-0.0200462606013878,-130,-9.66595593461265
10/14/1997,CMNISD,,,,6395,6395,0.00629425649095201,40,-8.96797153024911
10/15/1997,CMNISD,,,,6390,6390,-0.000781860828772478,-5,-9.1296928327645
10/16/1997,CMNISD,,,,6480,6480,0.0140845070422535,90,-7.00344431687715
10/17/1997,CMNISD,,,,6505,6505,0.00385802469135802,25,-6.80515759312321
10/20/1997,CMNISD,,,,6375,6375,-0.0199846272098386,-130,-8.53658536585366
10/21/1997,CMNISD,,,,6385,6385,0.00156862745098039,10,-8.1294964028777
10/22/1997,CMNISD,,,,6355,6355,-0.00469851213782302,-30,-8.56115107913669
10/23/1997,CMNISD,,,,6175,6175,-0.028324154209284,-180,-12.6467675767435
10/24/1997,CMNISD,,,,6170,6170,-0.000809716599190283,-5,-12.8531073446328
10/27/1997,CMNISD,,,,6025,6025,-0.0235008103727715,-145,-15.2601969057665
10/28/1997,CMNISD,,,,6025,6025,0,0,-16.7817679558011
10/29/1997,CMNISD,,,,6220,6220,0.0323651452282158,195,-13.8504155124654
10/30/1997,CMNISD,,,,6060,6060,-0.0257234726688103,-160,-15.3985760156359
10/31/1997,CMNISD,,,,6140,6140,0.0132013201320132,80,-15.1933701657459
11/03/1997,CMNISD,,,,6125,6125,-0.00244299674267101,-15,-13.8537271448664
11/04/1997,CMNISD,,,,6075,6075,-0.00816326530612245,-50,-13.1149885583524
11/05/1997,CMNISD,,,,6070,6070,-0.000823045267489712,-5,-13.8396025550035
11/06/1997,CMNISD,,,,6090,6090,0.00329489291598023,20,-13.2231404958678
11/07/1997,CMNISD,,,,6115,6115,0.00410509031198686,25,-13.6908962597036
11/10/1997,CMNISD,,,,6185,6185,0.0114472608340147,70,-13.0709768095573
11/11/1997,CMNISD,,,,6350,6350,0.026677445432498,165,-10.1203113941967
11/12/1997,CMNISD,,,,6175,6175,-0.0275590551181102,-175,-13.2968267340635
11/13/1997,CMNISD,,,,6125,6125,-0.00809716599190283,-50,-14.0230207748456
11/14/1997,CMNISD,,,,6135,6135,0.00163265306122449,10,-12.9787234042553
11/17/1997,CMNISD,,,,6110,6110,-0.00407497962510187,-25,-12.9381590196637
11/18/1997,CMNISD,,,,6085,6085,-0.00409165302782324,-25,-8.97531787584144
11/19/1997,CMNISD,,,,6055,6055,-0.00493015612161052,-30,-9.42408376963351
11/20/1997,CMNISD,,,,6130,6130,0.0123864574731627,75,-9.11786508524833
11/21/1997,CMNISD,,,,6180,6180,0.00815660685154975,50,-9.71512052593134
11/24/1997,CMNISD,,,,6180,6180,0,0,-8.78228782287823
11/25/1997,CMNISD,,,,6160,6160,-0.00323624595469256,-20,-9.54478707782673
11/26/1997,CMNISD,,,,6175,6175,0.00243506493506494,15,-10.8946608946609
11/27/1997,CMNISD,,,,6180,6180,0.000809716599190283,5,-11.4613180515759
11/28/1997,CMNISD,,,,6180,6180,0,0,-10.4347826086957
12/01/1997,CMNISD,,,,6055,6055,-0.0202265372168285,-125,-10.4289940828402
12/02/1997,CMNISD,,,,6070,6070,0.00247729149463253,15,-9.87379361544172
12/03/1997,CMNISD,,,,5855,5855,-0.0354200988467875,-215,-12.74217585693
12/04/1997,CMNISD,,,,5905,5905,0.0085397096498719,50,-12.5832716506292
12/05/1997,CMNISD,,,,6020,6020,0.0194750211685013,115,-11.7948717948718
12/08/1997,CMNISD,,,,5910,5910,-0.0182724252491694,-110,-12.7159946832078
12/09/1997,CMNISD,,,,5965,5965,0.00930626057529611,55,-11.235119047619
12/10/1997,CMNISD,,,,5960,5960,-0.000838222967309304,-5,-11.044776119403
12/11/1997,CMNISD,,,,6145,6145,0.0310402684563758,185,-8.07778608825729
12/12/1997,CMNISD,,,,6135,6135,-0.0016273393002441,-10,-6.47865853658537
12/15/1997,CMNISD,,,,5875,5875,-0.0423797881010595,-260,-10.6463878326996
12/16/1997,CMNISD,,,,5930,5930,0.00936170212765958,55,-9.07697025452315
12/17/1997,CMNISD,,,,5905,5905,-0.00421585160202361,-25,-8.44961240310078
12/18/1997,CMNISD,,,,5875,5875,-0.00508044030482642,-30,-9.19629057187017
12/19/1997,CMNISD,,,,5890,5890,0.0025531914893617,15,-11.4285714285714
12/22/1997,CMNISD,,,,5895,5895,0.000848896434634975,5,-10.6141015921152
12/23/1997,CMNISD,,,,5855,5855,-0.00678541136556404,-40,-9.57528957528958
12/24/1997,CMNISD,,,,5870,5870,0.00256191289496157,15,-8.85093167701863
12/29/1997,CMNISD,,,,5845,5845,-0.00425894378194208,-25,-8.671875
12/30/1997,CMNISD,,,,5970,5970,0.0213857998289136,125,-5.08744038155803
12/31/1997,CMNISD,,,,5990,5990,0.0033500837520938,20,-5.59495665878645
01/05/1998,CMNISD,,,,5975,5975,-0.00250417362270451,-15,-7.40740740740741
01/06/1998,CMNISD,,,,5710,5710,-0.0443514644351464,-265,-15.4700222057735
01/07/1998,CMNISD,,,,5680,5680,-0.00525394045534151,-30,-17.6811594202899
01/08/1998,CMNISD,,,,5735,5735,0.0096830985915493,55,-18.825194621373
01/09/1998,CMNISD,,,,5695,5695,-0.00697471665213601,-40,-18.4097421203438
01/12/1998,CMNISD,,,,5570,5570,-0.0219490781387182,-125,-21.9997199271811
01/13/1998,CMNISD,,,,5580,5580,0.00179533213644524,10,-20.410783055199
01/14/1998,CMNISD,,,,5575,5575,-0.000896057347670251,-5,-21.7543859649123
01/15/1998,CMNISD,,,,5495,5495,-0.0143497757847534,-80,-23.0392156862745
01/16/1998,CMNISD,,,,5480,5480,-0.00272975432211101,-15,-25.4928619986404
01/19/1998,CMNISD,,,,5395,5395,-0.0155109489051095,-85,-25.5862068965517
01/20/1998,CMNISD,,,,5330,5330,-0.0120481927710843,-65,-26.2283737024221
01/21/1998,CMNISD,,,,5370,5370,0.0075046904315197,40,-26.1348005502063
01/22/1998,CMNISD,,,,5290,5290,-0.0148975791433892,-80,-26.0656883298393
01/23/1998,CMNISD,,,,5500,5500,0.0396975425330813,210,-23.5048678720445
01/26/1998,CMNISD,,,,5400,5400,-0.0181818181818182,-100,-25.6198347107438
01/27/1998,CMNISD,,,,5235,5235,-0.0305555555555556,-165,-27.4930747922438
01/28/1998,CMNISD,,,,5230,5230,-0.000955109837631328,-5,-26.8019594121763
01/29/1998,CMNISD,,,,5305,5305,0.01434034416826,75,-24.8583569405099
01/30/1998,CMNISD,,,,5340,5340,0.00659754948162111,35,-25.2624212736179
02/02/1998,CMNISD,,,,5425,5425,0.0159176029962547,85,-26.9851951547779
02/03/1998,CMNISD,,,,5390,5390,-0.00645161290322581,-35,-28.4196547144754
02/04/1998,CMNISD,,,,5300,5300,-0.0166975881261596,-90,-29.2389853137517
02/05/1998,CMNISD,,,,5430,5430,0.0245283018867925,130,-28.5526315789474
02/06/1998,CMNISD,,,,5440,5440,0.00184162062615101,10,-29.0280495759948
02/09/1998,CMNISD,,,,5495,5495,0.0101102941176471,55,-29.4608472400513
02/10/1998,CMNISD,,,,5470,5470,-0.00454959053685168,-25,-28.2717020718594
02/11/1998,CMNISD,,,,5550,5550,0.0146252285191956,80,-27.8283485045514
02/12/1998,CMNISD,,,,5630,5630,0.0144144144144144,80,-27.4016763378466
02/13/1998,CMNISD,,,,5580,5580,-0.0088809946714032,-50,-28.4615384615385
02/16/1998,CMNISD,,,,5480,5480,-0.017921146953405,-100,-28.4128020901372
02/17/1998,CMNISD,,,,5320,5320,-0.0291970802919708,-160,-30.3756052872661
02/18/1998,CMNISD,,,,5325,5325,0.00093984962406015,5,-30.3466317854807
02/19/1998,CMNISD,,,,5375,5375,0.00938967136150235,50,-30.2401038286827
02/20/1998,CMNISD,,,,5405,5405,0.00558139534883721,30,-30.1679586563308
02/23/1998,CMNISD,,,,5330,5330,-0.0138760407030527,-75,-31.9806023481368
02/24/1998,CMNISD,,,,5250,5250,-0.0150093808630394,-80,-33.8790931989924
02/25/1998,CMNISD,,,,5200,5200,-0.00952380952380952,-50,-34.6897764380809
02/26/1998,CMNISD,,,,5145,5145,-0.0105769230769231,-55,-34.0046177526937
02/27/1998,CMNISD,,,,5250,5250,0.0204081632653061,105,-33.8790931989924
03/02/1998,CMNISD,,,,5255,5255,0.000952380952380952,5,-33.816120906801
03/03/1998,CMNISD,,,,5320,5320,0.0123691722169363,65,-34.4827586206897
03/04/1998,CMNISD,,,,5220,5220,-0.018796992481203,-100,-35.7933579335793
03/05/1998,CMNISD,,,,5420,5420,0.0383141762452107,200,-32.4189526184539
03/06/1998,CMNISD,,,,5385,5385,-0.00645756457564576,-35,-32.6454033771107
03/09/1998,CMNISD,,,,5365,5365,-0.00371402042711235,-20,-33.5603715170279
03/10/1998,CMNISD,,,,5340,5340,-0.00465983224603914,-25,-33.25
03/11/1998,CMNISD,,,,5405,5405,0.0121722846441948,65,-31.3650793650794
03/12/1998,CMNISD,,,,5305,5305,-0.0185013876040703,-100,-33.0599369085174
03/13/1998,CMNISD,,,,5390,5390,0.0160226201696513,85,-32.2012578616352
03/16/1998,CMNISD,,,,5365,5365,-0.00463821892393321,-25,-32.7272727272727
03/17/1998,CMNISD,,,,5505,5505,0.0260950605778192,140,-31.4018691588785
03/18/1998,CMNISD,,,,5440,5440,-0.0118074477747502,-65,-30.0411522633745
03/19/1998,CMNISD,,,,5375,5375,-0.0119485294117647,-65,-31.702668360864
03/20/1998,CMNISD,,,,5420,5420,0.00837209302325581,45,-31.2182741116751
03/23/1998,CMNISD,,,,5460,5460,0.00738007380073801,40,-30.6314318383941
03/24/1998,CMNISD,,,,5495,5495,0.00641025641025641,35,-29.5964125560538
03/25/1998,CMNISD,,,,5515,5515,0.00363967242948135,20,-27.6246719160105
03/26/1998,CMNISD,,,,5425,5425,-0.0163191296464189,-90,-28.2881692002644
03/27/1998,CMNISD,,,,5420,5420,-0.000921658986175115,-5,-28.5902503293808
03/30/1998,CMNISD,,,,5415,5415,-0.000922509225092251,-5,-28.6561264822134
03/31/1998,CMNISD,,,,5535,5535,0.0221606648199446,120,-27.0750988142292
04/01/1998,CMNISD,,,,5485,5485,-0.00903342366757001,-50,-28.3942558746736
04/02/1998,CMNISD,,,,5355,5355,-0.0237010027347311,-130,-29.5580110497238
04/03/1998,CMNISD,,,,5330,5330,-0.00466853408029879,-25,-29.7297297297297
04/06/1998,CMNISD,,,,5270,5270,-0.0112570356472795,-60,-30.0597213005972
04/07/1998,CMNISD,,,,5285,5285,0.00284629981024668,15,-26.5972222222222
04/08/1998,CMNISD,,,,5355,5355,0.0132450331125828,70,-25.7281553398058
04/09/1998,CMNISD,,,,5280,5280,-0.0140056022408964,-75,-27.6712328767123
04/14/1998,CMNISD,,,,5345,5345,0.0123106060606061,65,-23.827846658116
04/15/1998,CMNISD,,,,5475,5475,0.0243217960710945,130,-24.5348035837354
04/16/1998,CMNISD,,,,5440,5440,-0.00639269406392694,-35,-25.3055059728134
04/17/1998,CMNISD,,,,5330,5330,-0.0202205882352941,-110,-26.0748959778086
04/20/1998,CMNISD,,,,5355,5355,0.00469043151969981,25,-26.2396694214876
04/21/1998,CMNISD,,,,5370,5370,0.00280112044817927,15,-25.4166666666667
04/22/1998,CMNISD,,,,5480,5480,0.0204841713221601,110,-24.8285322359396
04/23/1998,CMNISD,,,,5410,5410,-0.0127737226277372,-70,-25.9107093946864
04/24/1998,CMNISD,,,,5490,5490,0.0147874306839187,80,-26.010781671159
04/27/1998,CMNISD,,,,5400,5400,-0.0163934426229508,-90,-26.2798634812287
04/28/1998,CMNISD,,,,5460,5460,0.0111111111111111,60,-25.5115961800819
04/29/1998,CMNISD,,,,5475,5475,0.00274725274725275,15,-24.8455730954015
04/30/1998,CMNISD,,,,5545,5545,0.0127853881278539,70,-23.3056708160443
05/01/1998,CMNISD,,,,5460,5460,-0.0153291253381425,-85,-24.4813278008299
05/05/1998,CMNISD,,,,5460,5460,0,0,-24.6896551724138
05/06/1998,CMNISD,,,,5395,5395,-0.0119047619047619,-65,-26.2675960092934
05/07/1998,CMNISD,,,,5270,5270,-0.0231696014828545,-125,-28.735632183908
05/08/1998,CMNISD,,,,5330,5330,0.0113851992409867,60,-30.1441677588467
05/11/1998,CMNISD,,,,5200,5200,-0.024390243902439,-130,-32.3357189329863
05/12/1998,CMNISD,,,,5010,5010,-0.0365384615384615,-190,-35.279679627955
05/13/1998,CMNISD,,,,4930,4930,-0.0159680638722555,-80,-35.5976485956891
05/14/1998,CMNISD,,,,4990,4990,0.0121703853955375,60,-34.3421052631579
05/15/1998,CMNISD,,,,4920,4920,-0.0140280561122244,-70,-36.2281270252754
05/18/1998,CMNISD,,,,4770,4770,-0.0304878048780488,-150,-37.9310344827586
05/19/1998,CMNISD,,,,4800,4800,0.00628930817610063,30,-38.2398353062275
05/20/1998,CMNISD,,,,4840,4840,0.00833333333333333,40,-35.978835978836
05/21/1998,CMNISD,,,,4825,4825,-0.00309917355371901,-15,-36.3456464379947
05/22/1998,CMNISD,,,,4810,4810,-0.00310880829015544,-15,-35.781041388518
05/26/1998,CMNISD,,,,4820,4820,0.00207900207900208,10,-35.2150537634409
05/27/1998,CMNISD,,,,4790,4790,-0.00622406639004149,-30,-34.6521145975443
05/28/1998,CMNISD,,,,4955,4955,0.034446764091858,165,-31.3806951945714
05/29/1998,CMNISD,,,,4865,4865,-0.0181634712411705,-90,-32.3459880406063
06/01/1998,CMNISD,,,,4860,4860,-0.00102774922918808,-5,-32.3684942944615
06/02/1998,CMNISD,,,,4575,4575,-0.058641975308642,-285,-33.5029069767442
06/03/1998,CMNISD,,,,4580,4580,0.00109289617486339,5,-34.2898134863702
06/04/1998,CMNISD,,,,4545,4545,-0.00764192139737991,-35,-35.2102637205987
06/05/1998,CMNISD,,,,4585,4585,0.0088008800880088,40,-34.64005702067
06/08/1998,CMNISD,,,,4575,4575,-0.00218102508178844,-10,-36.0765683945787
06/09/1998,CMNISD,,,,4610,4610,0.00765027322404372,35,-35.8831710709319
06/10/1998,CMNISD,,,,4530,4530,-0.017353579175705,-80,-36.4210526315789
06/11/1998,CMNISD,,,,4505,4505,-0.00551876379690949,-25,-37.5606375606376
06/12/1998,CMNISD,,,,4480,4480,-0.00554938956714761,-25,-37.2549019607843
06/15/1998,CMNISD,,,,4320,4320,-0.0357142857142857,-160,-40
06/16/1998,CMNISD,,,,4385,4385,0.0150462962962963,65,-38.645585560375
06/17/1998,CMNISD,,,,4445,4445,0.0136830102622577,60,-36.6809116809117
06/18/1998,CMNISD,,,,4440,4440,-0.00112485939257593,-5,-37.8151260504202
06/19/1998,CMNISD,,,,4375,4375,-0.0146396396396396,-65,-38.2149413924587
06/22/1998,CMNISD,,,,4380,4380,0.00114285714285714,5,-38.2228490832158
06/23/1998,CMNISD,,,,4455,4455,0.0171232876712329,75,-37.2535211267606
06/24/1998,CMNISD,,,,4415,4415,-0.00897867564534231,-40,-37.5530410183876
06/25/1998,CMNISD,,,,4460,4460,0.0101925254813137,45,-36.376604850214
06/26/1998,CMNISD,,,,4385,4385,-0.0168161434977578,-75,-37.0875179340029
06/29/1998,CMNISD,,,,4340,4340,-0.0102622576966933,-45,-37.6436781609195
06/30/1998,CMNISD,,,,4285,4285,-0.0126728110599078,-55,-36.8924889543446
07/01/1998,CMNISD,,,,4270,4270,-0.00350058343057176,-15,-36.8343195266272
07/02/1998,CMNISD,,,,4245,4245,-0.00585480093676815,-25,-37.5918847397824
07/03/1998,CMNISD,,,,4190,4190,-0.0129564193168433,-55,-39.0988372093023
07/06/1998,CMNISD,,,,4270,4270,0.0190930787589499,80,-37.4358974358974
07/07/1998,CMNISD,,,,4220,4220,-0.0117096018735363,-50,-37.9958859829562
07/08/1998,CMNISD,,,,4165,4165,-0.0130331753554502,-55,-38.0669144981413
07/09/1998,CMNISD,,,,4145,4145,-0.00480192076830732,-20,-38.6107819905213
07/10/1998,CMNISD,,,,4125,4125,-0.00482509047044632,-20,-39.1143911439114
07/13/1998,CMNISD,,,,4065,4065,-0.0145454545454545,-60,-39.8668639053254
07/14/1998,CMNISD,,,,4120,4120,0.013530135301353,55,-39.4117647058824
07/15/1998,CMNISD,,,,4265,4265,0.0351941747572816,145,-37.1407516580693
07/16/1998,CMNISD,,,,4360,4360,0.022274325908558,95,-35.0223546944858
07/17/1998,CMNISD,,,,4300,4300,-0.0137614678899083,-60,-35.1432880844646
07/20/1998,CMNISD,,,,4340,4340,0.00930232558139535,40,-34.9812734082397
07/21/1998,CMNISD,,,,4510,4510,0.0391705069124424,170,-32.8369322412509
07/22/1998,CMNISD,,,,4535,4535,0.00554323725055432,25,-32.514880952381
07/23/1998,CMNISD,,,,4560,4560,0.00551267916207277,25,-31.7365269461078
07/24/1998,CMNISD,,,,4670,4670,0.0241228070175439,110,-30.1421091997008
07/27/1998,CMNISD,,,,4670,4670,0,0,-30.3504847129008
07/28/1998,CMNISD,,,,4475,4475,-0.0417558886509636,-195,-37.421339672773
07/29/1998,CMNISD,,,,4360,4360,-0.0256983240223464,-115,-39.9449035812672
07/30/1998,CMNISD,,,,4375,4375,0.00344036697247706,15,-40.8703878902554
07/31/1998,CMNISD,,,,4330,4330,-0.0102857142857143,-45,-40.521978021978
08/03/1998,CMNISD,,,,4170,4170,-0.0369515011547344,-160,-43.265306122449
08/04/1998,CMNISD,,,,4115,4115,-0.013189448441247,-55,-43.3195592286501
08/05/1998,CMNISD,,,,4110,4110,-0.00121506682867558,-5,-41.9163369135105
08/06/1998,CMNISD,,,,4110,4110,0,0,-42.0800450958286
08/07/1998,CMNISD,,,,4115,4115,0.00121654501216545,5,-41.8538928924686
08/10/1998,CMNISD,,,,4105,4105,-0.00243013365735115,-10,-41.9787985865724
08/11/1998,CMNISD,,,,4020,4020,-0.0207064555420219,-85,-41.4506262743956
08/12/1998,CMNISD,,,,4060,4060,0.00995024875621891,40,-39.2670157068063
08/13/1998,CMNISD,,,,4110,4110,0.0123152709359606,50,-37.2327428222358
08/14/1998,CMNISD,,,,4105,4105,-0.00121654501216545,-5,-37.8971255673222
08/17/1998,CMNISD,,,,4040,4040,-0.0158343483556638,-65,-38.4615384615385
08/18/1998,CMNISD,,,,3960,3960,-0.0198019801980198,-80,-39.6341463414634
08/19/1998,CMNISD,,,,3960,3960,0,0,-39.6801218583397
08/20/1998,CMNISD,,,,4190,4190,0.0580808080808081,230,-36.8690673497062
08/21/1998,CMNISD,,,,4090,4090,-0.0238663484486874,-100,-38.4777376654633
08/24/1998,CMNISD,,,,4095,4095,0.00122249388753056,5,-37.5095376163589
08/25/1998,CMNISD,,,,4100,4100,0.00122100122100122,5,-37.4332366854876
08/26/1998,CMNISD,,,,4005,4005,-0.0231707317073171,-95,-38.8549618320611
08/27/1998,CMNISD,,,,4125,4125,0.0299625468164794,120,-36.2442040185471
08/28/1998,CMNISD,,,,4095,4095,-0.00727272727272727,-30,-36.7860450756406
09/01/1998,CMNISD,,,,4125,4125,0.00732600732600733,30,-37.3576309794989
09/02/1998,CMNISD,,,,4120,4120,-0.00121212121212121,-5,-37.0992366412214
09/03/1998,CMNISD,,,,4090,4090,-0.00728155339805825,-30,-37.4617737003058
09/04/1998,CMNISD,,,,4375,4375,0.0696821515892421,285,-33.3079268292683
09/07/1998,CMNISD,,,,4275,4275,-0.0228571428571429,-100,-35.2272727272727
09/08/1998,CMNISD,,,,4345,4345,0.016374269005848,70,-33.8156892612338
09/09/1998,CMNISD,,,,4240,4240,-0.0241657077100115,-105,-35.3165522501907
09/10/1998,CMNISD,,,,4165,4165,-0.017688679245283,-75,-36.3636363636364
09/11/1998,CMNISD,,,,4100,4100,-0.0156062424969988,-65,-37.4045801526718
09/14/1998,CMNISD,,,,4025,4025,-0.0182926829268293,-75,-37.4514374514374
09/15/1998,CMNISD,,,,4090,4090,0.0161490683229814,65,-35.9937402190923
09/16/1998,CMNISD,,,,4055,4055,-0.00855745721271394,-35,-35.9399684044234
09/17/1998,CMNISD,,,,3985,3985,-0.0172626387176326,-70,-36.99604743083
09/18/1998,CMNISD,,,,4005,4005,0.00501882057716437,20,-37.6653696498054
09/21/1998,CMNISD,,,,3975,3975,-0.00749063670411985,-30,-38.0841121495327
09/22/1998,CMNISD,,,,4045,4045,0.0176100628930818,70,-36.6483946750196
09/23/1998,CMNISD,,,,4080,4080,0.00865265760197775,35,-36
09/24/1998,CMNISD,,,,4050,4050,-0.00735294117647059,-30,-36.069455406472
09/25/1998,CMNISD,,,,4105,4105,0.0135802469135802,55,-35.2012628255722
09/28/1998,CMNISD,,,,4015,4015,-0.0219244823386114,-90,-39.3046107331822
09/29/1998,CMNISD,,,,4035,4035,0.0049813200498132,20,-41.3517441860465
09/30/1998,CMNISD,,,,4025,4025,-0.00247831474597274,-10,-41.1979547114682
10/01/1998,CMNISD,,,,4005,4005,-0.00496894409937888,-20,-41.0162002945508
10/02/1998,CMNISD,,,,4010,4010,0.00124843945068664,5,-40.0149588631264
10/05/1998,CMNISD,,,,3930,3930,-0.0199501246882793,-80,-39.7239263803681
10/06/1998,CMNISD,,,,3855,3855,-0.0190839694656489,-75,-41.0550458715596
10/07/1998,CMNISD,,,,3820,3820,-0.00907911802853437,-35,-41.6348357524828
10/08/1998,CMNISD,,,,3825,3825,0.00130890052356021,5,-41.7364813404417
10/09/1998,CMNISD,,,,3810,3810,-0.00392156862745098,-15,-42.5339366515837
10/12/1998,CMNISD,,,,3810,3810,0,0,-41.2490362374711
10/13/1998,CMNISD,,,,3760,3760,-0.0131233595800525,-50,-40.8339889850511
10/14/1998,CMNISD,,,,3780,3780,0.00531914893617021,20,-40.8913213448006
10/15/1998,CMNISD,,,,3780,3780,0,0,-40.8450704225352
10/16/1998,CMNISD,,,,3785,3785,0.00132275132275132,5,-41.5895061728395
10/19/1998,CMNISD,,,,3935,3935,0.0396301188903567,150,-39.5080707148347
10/20/1998,CMNISD,,,,3940,3940,0.00127064803049555,5,-38.1960784313725
10/21/1998,CMNISD,,,,3955,3955,0.00380710659898477,15,-38.0579483163665
10/22/1998,CMNISD,,,,3935,3935,-0.00505689001264223,-20,-38.0802517702596
10/23/1998,CMNISD,,,,3955,3955,0.00508259212198221,20,-35.9514170040486
10/26/1998,CMNISD,,,,3925,3925,-0.00758533501896334,-30,-36.385737439222
10/27/1998,CMNISD,,,,3820,3820,-0.0267515923566879,-105,-36.597510373444
10/28/1998,CMNISD,,,,3860,3860,0.0104712041884817,40,-35.9336099585062
