Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
__SN_NYD,"Tin (Straits, Pigs) Prices (US Cents/Pound)",Commodity Prices,United States Dollar,United States,,,,,,,National Currency,Cents,Stock,none,Monthly From Jan 1803 To Dec 1911<BR>Daily From Jan 1912 To Dec 1921<BR>Monthly From Jan 1922 To Jun 1989<BR>Daily From Jul 1989 To Jun 2018<BR>Monthly From Jul 2018 To Aug 2020<BR>,"Prices are for Straits Tin and taken from Anne Bezanson, Wholesale prices in Philadelphia, 1784-1861 (published 1936-1937) and 1852-1896 (published 1954): a series of relative monthly prices. Philadelphia: University of Pennsylvania Press, 1936-1937 and 1954 from 1803 through 1879, and from the NBER from 1880 to 1957 who used issues of the Engineering and Mining Journal from 1880 through 1899, and for 1900 through 1957, Metal Statistics.  Data are the average of weekly quotations for 1880-1884 and the average of daily quotations from 1885 through 1958.  Data from 1958 to November 1985 is the London Metal Exchange spot quote from Metals Week, from December 1985 to June 1989, the Malyasian Straits, minimum 99.85% purity, Kuala Lumpur Tin Market settlement price, and from 1986 on the price of tin, standard grade, spot, c.i.f. in New York.",
Date,Ticker,Open,High,Low,Close
01/31/1803,__SN_NYD,600,600,600,600
02/28/1803,__SN_NYD,600,600,600,600
03/31/1803,__SN_NYD,600,600,600,600
04/30/1803,__SN_NYD,600,600,600,600
05/31/1803,__SN_NYD,600,600,600,600
06/30/1803,__SN_NYD,600,600,600,600
07/31/1803,__SN_NYD,600,600,600,600
08/31/1803,__SN_NYD,600,600,600,600
09/30/1803,__SN_NYD,600,600,600,600
10/31/1803,__SN_NYD,600,600,600,600
11/30/1803,__SN_NYD,600,600,600,600
12/31/1803,__SN_NYD,600,600,600,600
01/31/1804,__SN_NYD,600,600,600,600
02/29/1804,__SN_NYD,600,600,600,600
03/31/1804,__SN_NYD,600,600,600,600
04/30/1804,__SN_NYD,620,620,620,620
05/31/1804,__SN_NYD,620,620,620,620
06/30/1804,__SN_NYD,620,620,620,620
07/31/1804,__SN_NYD,620,620,620,620
08/31/1804,__SN_NYD,620,620,620,620
09/30/1804,__SN_NYD,620,620,620,620
10/31/1804,__SN_NYD,620,620,620,620
11/30/1804,__SN_NYD,620,620,620,620
12/31/1804,__SN_NYD,580,580,580,580
01/31/1805,__SN_NYD,580,580,580,580
02/28/1805,__SN_NYD,580,580,580,580
03/31/1805,__SN_NYD,580,580,580,580
04/30/1805,__SN_NYD,580,580,580,580
05/31/1805,__SN_NYD,510,510,510,510
06/30/1805,__SN_NYD,480,480,480,480
07/31/1805,__SN_NYD,480,480,480,480
08/31/1805,__SN_NYD,480,480,480,480
09/30/1805,__SN_NYD,480,480,480,480
10/31/1805,__SN_NYD,480,480,480,480
11/30/1805,__SN_NYD,480,480,480,480
12/31/1805,__SN_NYD,480,480,480,480
01/31/1806,__SN_NYD,480,480,480,480
02/28/1806,__SN_NYD,480,480,480,480
03/31/1806,__SN_NYD,480,480,480,480
04/30/1806,__SN_NYD,410,410,410,410
05/31/1806,__SN_NYD,410,410,410,410
06/30/1806,__SN_NYD,410,410,410,410
07/31/1806,__SN_NYD,410,410,410,410
08/31/1806,__SN_NYD,410,410,410,410
09/30/1806,__SN_NYD,410,410,410,410
10/31/1806,__SN_NYD,410,410,410,410
11/30/1806,__SN_NYD,410,410,410,410
12/31/1806,__SN_NYD,410,410,410,410
01/31/1807,__SN_NYD,410,410,410,410
02/28/1807,__SN_NYD,400,400,400,400
03/31/1807,__SN_NYD,400,400,400,400
04/30/1807,__SN_NYD,400,400,400,400
05/31/1807,__SN_NYD,400,400,400,400
06/30/1807,__SN_NYD,400,400,400,400
07/31/1807,__SN_NYD,400,400,400,400
08/31/1807,__SN_NYD,400,400,400,400
09/30/1807,__SN_NYD,400,400,400,400
10/31/1807,__SN_NYD,400,400,400,400
11/30/1807,__SN_NYD,400,400,400,400
12/31/1807,__SN_NYD,420,420,420,420
01/31/1808,__SN_NYD,420,420,420,420
02/29/1808,__SN_NYD,420,420,420,420
03/31/1808,__SN_NYD,420,420,420,420
04/30/1808,__SN_NYD,420,420,420,420
05/31/1808,__SN_NYD,530,530,530,530
06/30/1808,__SN_NYD,530,530,530,530
07/31/1808,__SN_NYD,530,530,530,530
08/31/1808,__SN_NYD,530,530,530,530
09/30/1808,__SN_NYD,530,530,530,530
10/31/1808,__SN_NYD,530,530,530,530
11/30/1808,__SN_NYD,560,560,560,560
12/31/1808,__SN_NYD,560,560,560,560
01/31/1809,__SN_NYD,600,600,600,600
02/28/1809,__SN_NYD,600,600,600,600
03/31/1809,__SN_NYD,600,600,600,600
04/30/1809,__SN_NYD,600,600,600,600
05/31/1809,__SN_NYD,500,500,500,500
06/30/1809,__SN_NYD,500,500,500,500
07/31/1809,__SN_NYD,500,500,500,500
08/31/1809,__SN_NYD,500,500,500,500
09/30/1809,__SN_NYD,500,500,500,500
10/31/1809,__SN_NYD,500,500,500,500
11/30/1809,__SN_NYD,500,500,500,500
12/31/1809,__SN_NYD,500,500,500,500
01/31/1810,__SN_NYD,500,500,500,500
02/28/1810,__SN_NYD,500,500,500,500
03/31/1810,__SN_NYD,500,500,500,500
04/30/1810,__SN_NYD,650,650,650,650
05/31/1810,__SN_NYD,650,650,650,650
06/30/1810,__SN_NYD,650,650,650,650
07/31/1810,__SN_NYD,570,570,570,570
08/31/1810,__SN_NYD,570,570,570,570
09/30/1810,__SN_NYD,570,570,570,570
10/31/1810,__SN_NYD,570,570,570,570
11/30/1810,__SN_NYD,570,570,570,570
12/31/1810,__SN_NYD,540,540,540,540
01/31/1811,__SN_NYD,540,540,540,540
02/28/1811,__SN_NYD,540,540,540,540
03/31/1811,__SN_NYD,540,540,540,540
04/30/1811,__SN_NYD,500,500,500,500
05/31/1811,__SN_NYD,500,500,500,500
06/30/1811,__SN_NYD,500,500,500,500
07/31/1811,__SN_NYD,500,500,500,500
08/31/1811,__SN_NYD,500,500,500,500
09/30/1811,__SN_NYD,500,500,500,500
10/31/1811,__SN_NYD,500,500,500,500
11/30/1811,__SN_NYD,500,500,500,500
12/31/1811,__SN_NYD,500,500,500,500
01/31/1812,__SN_NYD,500,500,500,500
02/29/1812,__SN_NYD,520,520,520,520
03/31/1812,__SN_NYD,480,480,480,480
04/30/1812,__SN_NYD,480,480,480,480
05/31/1812,__SN_NYD,480,480,480,480
06/30/1812,__SN_NYD,480,480,480,480
07/31/1812,__SN_NYD,560,560,560,560
08/31/1812,__SN_NYD,600,600,600,600
09/30/1812,__SN_NYD,620,620,620,620
10/31/1812,__SN_NYD,620,620,620,620
11/30/1812,__SN_NYD,620,620,620,620
12/31/1812,__SN_NYD,620,620,620,620
01/31/1813,__SN_NYD,620,620,620,620
02/28/1813,__SN_NYD,620,620,620,620
03/31/1813,__SN_NYD,680,680,680,680
04/30/1813,__SN_NYD,640,640,640,640
05/31/1813,__SN_NYD,640,640,640,640
06/30/1813,__SN_NYD,640,640,640,640
07/31/1813,__SN_NYD,640,640,640,640
08/31/1813,__SN_NYD,640,640,640,640
09/30/1813,__SN_NYD,640,640,640,640
10/31/1813,__SN_NYD,640,640,640,640
11/30/1813,__SN_NYD,1000,1000,1000,1000
12/31/1813,__SN_NYD,1000,1000,1000,1000
01/31/1814,__SN_NYD,1000,1000,1000,1000
02/28/1814,__SN_NYD,1000,1000,1000,1000
03/31/1814,__SN_NYD,950,950,950,950
04/30/1814,__SN_NYD,900,900,900,900
05/31/1814,__SN_NYD,900,900,900,900
06/30/1814,__SN_NYD,950,950,950,950
07/31/1814,__SN_NYD,950,950,950,950
08/31/1814,__SN_NYD,950,950,950,950
09/30/1814,__SN_NYD,950,950,950,950
10/31/1814,__SN_NYD,1020,1020,1020,1020
11/30/1814,__SN_NYD,1020,1020,1020,1020
12/31/1814,__SN_NYD,1200,1200,1200,1200
01/31/1815,__SN_NYD,1450,1450,1450,1450
02/28/1815,__SN_NYD,1450,1450,1450,1450
03/31/1815,__SN_NYD,1000,1000,1000,1000
04/30/1815,__SN_NYD,850,850,850,850
05/31/1815,__SN_NYD,850,850,850,850
06/30/1815,__SN_NYD,850,850,850,850
07/31/1815,__SN_NYD,850,850,850,850
08/31/1815,__SN_NYD,850,850,850,850
09/30/1815,__SN_NYD,850,850,850,850
10/31/1815,__SN_NYD,850,850,850,850
11/30/1815,__SN_NYD,1500,1500,1500,1500
12/31/1815,__SN_NYD,1500,1500,1500,1500
01/31/1816,__SN_NYD,1500,1500,1500,1500
02/29/1816,__SN_NYD,1500,1500,1500,1500
03/31/1816,__SN_NYD,1300,1300,1300,1300
04/30/1816,__SN_NYD,710,710,710,710
05/31/1816,__SN_NYD,710,710,710,710
06/30/1816,__SN_NYD,550,550,550,550
07/31/1816,__SN_NYD,550,550,550,550
08/31/1816,__SN_NYD,520,520,520,520
09/30/1816,__SN_NYD,520,520,520,520
10/31/1816,__SN_NYD,520,520,520,520
11/30/1816,__SN_NYD,500,500,500,500
12/31/1816,__SN_NYD,500,500,500,500
01/31/1817,__SN_NYD,500,500,500,500
02/28/1817,__SN_NYD,500,500,500,500
03/31/1817,__SN_NYD,500,500,500,500
04/30/1817,__SN_NYD,440,440,440,440
05/31/1817,__SN_NYD,440,440,440,440
06/30/1817,__SN_NYD,440,440,440,440
07/31/1817,__SN_NYD,440,440,440,440
08/31/1817,__SN_NYD,440,440,440,440
09/30/1817,__SN_NYD,440,440,440,440
10/31/1817,__SN_NYD,440,440,440,440
11/30/1817,__SN_NYD,440,440,440,440
12/31/1817,__SN_NYD,440,440,440,440
01/31/1818,__SN_NYD,440,440,440,440
02/28/1818,__SN_NYD,440,440,440,440
03/31/1818,__SN_NYD,380,380,380,380
04/30/1818,__SN_NYD,380,380,380,380
05/31/1818,__SN_NYD,400,400,400,400
06/30/1818,__SN_NYD,400,400,400,400
07/31/1818,__SN_NYD,400,400,400,400
08/31/1818,__SN_NYD,390,390,390,390
09/30/1818,__SN_NYD,390,390,390,390
10/31/1818,__SN_NYD,390,390,390,390
11/30/1818,__SN_NYD,390,390,390,390
12/31/1818,__SN_NYD,390,390,390,390
01/31/1819,__SN_NYD,390,390,390,390
02/28/1819,__SN_NYD,410,410,410,410
03/31/1819,__SN_NYD,410,410,410,410
04/30/1819,__SN_NYD,410,410,410,410
05/31/1819,__SN_NYD,410,410,410,410
06/30/1819,__SN_NYD,410,410,410,410
07/31/1819,__SN_NYD,410,410,410,410
08/31/1819,__SN_NYD,410,410,410,410
09/30/1819,__SN_NYD,410,410,410,410
10/31/1819,__SN_NYD,410,410,410,410
11/30/1819,__SN_NYD,410,410,410,410
12/31/1819,__SN_NYD,410,410,410,410
01/31/1820,__SN_NYD,410,410,410,410
02/29/1820,__SN_NYD,410,410,410,410
03/31/1820,__SN_NYD,410,410,410,410
04/30/1820,__SN_NYD,410,410,410,410
05/31/1820,__SN_NYD,410,410,410,410
06/30/1820,__SN_NYD,410,410,410,410
07/31/1820,__SN_NYD,410,410,410,410
08/31/1820,__SN_NYD,410,410,410,410
09/30/1820,__SN_NYD,410,410,410,410
10/31/1820,__SN_NYD,410,410,410,410
11/30/1820,__SN_NYD,410,410,410,410
12/31/1820,__SN_NYD,410,410,410,410
01/31/1821,__SN_NYD,410,410,410,410
02/28/1821,__SN_NYD,410,410,410,410
03/31/1821,__SN_NYD,410,410,410,410
04/30/1821,__SN_NYD,410,410,410,410
05/31/1821,__SN_NYD,410,410,410,410
06/30/1821,__SN_NYD,410,410,410,410
07/31/1821,__SN_NYD,410,410,410,410
08/31/1821,__SN_NYD,410,410,410,410
09/30/1821,__SN_NYD,410,410,410,410
10/31/1821,__SN_NYD,410,410,410,410
11/30/1821,__SN_NYD,410,410,410,410
12/31/1821,__SN_NYD,410,410,410,410
01/31/1822,__SN_NYD,410,410,410,410
02/28/1822,__SN_NYD,410,410,410,410
03/31/1822,__SN_NYD,410,410,410,410
04/30/1822,__SN_NYD,410,410,410,410
05/31/1822,__SN_NYD,410,410,410,410
06/30/1822,__SN_NYD,410,410,410,410
07/31/1822,__SN_NYD,410,410,410,410
08/31/1822,__SN_NYD,410,410,410,410
09/30/1822,__SN_NYD,460,460,460,460
10/31/1822,__SN_NYD,460,460,460,460
11/30/1822,__SN_NYD,460,460,460,460
12/31/1822,__SN_NYD,460,460,460,460
