Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
_SPGSIND,S&P GSCI Industrial Metals Index,Commodity Indices,United States Dollar,United States,,,,,,,Index Number,Units,Stock,none,Daily From Dec 1976 To Oct 2020<BR>,,
Date,Ticker,Open,High,Low,Close
04/26/1977,_SPGSIND,101.25,101.25,101.25,101.25
04/27/1977,_SPGSIND,100.63,100.63,100.63,100.63
04/28/1977,_SPGSIND,99.22,99.22,99.22,99.22
04/29/1977,_SPGSIND,100.47,100.47,100.47,100.47
05/02/1977,_SPGSIND,102.51,102.51,102.51,102.51
05/03/1977,_SPGSIND,102.04,102.04,102.04,102.04
05/04/1977,_SPGSIND,101.1,101.1,101.1,101.1
05/05/1977,_SPGSIND,101.72,101.72,101.72,101.72
05/06/1977,_SPGSIND,101.41,101.41,101.41,101.41
05/09/1977,_SPGSIND,102.35,102.35,102.35,102.35
05/10/1977,_SPGSIND,103.92,103.92,103.92,103.92
05/11/1977,_SPGSIND,103.45,103.45,103.45,103.45
05/12/1977,_SPGSIND,103.45,103.45,103.45,103.45
05/13/1977,_SPGSIND,104.23,104.23,104.23,104.23
05/16/1977,_SPGSIND,105.17,105.17,105.17,105.17
05/17/1977,_SPGSIND,102.51,102.51,102.51,102.51
05/18/1977,_SPGSIND,100.63,100.63,100.63,100.63
05/19/1977,_SPGSIND,100.16,100.16,100.16,100.16
05/20/1977,_SPGSIND,96.71,96.71,96.71,96.71
05/23/1977,_SPGSIND,95.3,95.3,95.3,95.3
05/24/1977,_SPGSIND,96.55,96.55,96.55,96.55
05/25/1977,_SPGSIND,94.98,94.98,94.98,94.98
05/26/1977,_SPGSIND,95.45,95.45,95.45,95.45
05/27/1977,_SPGSIND,95.92,95.92,95.92,95.92
05/30/1977,_SPGSIND,95.92,95.92,95.92,95.92
05/31/1977,_SPGSIND,94.67,94.67,94.67,94.67
06/01/1977,_SPGSIND,94.83,94.83,94.83,94.83
06/02/1977,_SPGSIND,95.3,95.3,95.3,95.3
06/03/1977,_SPGSIND,94.98,94.98,94.98,94.98
06/06/1977,_SPGSIND,95.92,95.92,95.92,95.92
06/07/1977,_SPGSIND,96.21,96.21,96.21,96.21
06/08/1977,_SPGSIND,92.57,92.57,92.57,92.57
06/09/1977,_SPGSIND,91.13,91.13,91.13,91.13
06/10/1977,_SPGSIND,93.76,93.76,93.76,93.76
06/13/1977,_SPGSIND,93.42,93.42,93.42,93.42
06/14/1977,_SPGSIND,94.04,94.04,94.04,94.04
06/15/1977,_SPGSIND,94.98,94.98,94.98,94.98
06/16/1977,_SPGSIND,96.24,96.24,96.24,96.24
06/17/1977,_SPGSIND,95.92,95.92,95.92,95.92
06/20/1977,_SPGSIND,101.88,101.88,101.88,101.88
06/21/1977,_SPGSIND,98.12,98.12,98.12,98.12
06/22/1977,_SPGSIND,97.81,97.81,97.81,97.81
06/23/1977,_SPGSIND,99.53,99.53,99.53,99.53
06/24/1977,_SPGSIND,98.28,98.28,98.28,98.28
06/27/1977,_SPGSIND,97.81,97.81,97.81,97.81
06/28/1977,_SPGSIND,93.1,93.1,93.1,93.1
06/29/1977,_SPGSIND,95.92,95.92,95.92,95.92
06/30/1977,_SPGSIND,95.3,95.3,95.3,95.3
07/01/1977,_SPGSIND,93.42,93.42,93.42,93.42
07/04/1977,_SPGSIND,93.42,93.42,93.42,93.42
07/05/1977,_SPGSIND,89.18,89.18,89.18,89.18
07/06/1977,_SPGSIND,91.22,91.22,91.22,91.22
07/07/1977,_SPGSIND,90.91,90.91,90.91,90.91
07/08/1977,_SPGSIND,91.38,91.38,91.38,91.38
07/11/1977,_SPGSIND,92.48,92.48,92.48,92.48
07/12/1977,_SPGSIND,88.87,88.87,88.87,88.87
07/13/1977,_SPGSIND,90.28,90.28,90.28,90.28
07/14/1977,_SPGSIND,90.28,90.28,90.28,90.28
07/15/1977,_SPGSIND,89.97,89.97,89.97,89.97
07/18/1977,_SPGSIND,89.97,89.97,89.97,89.97
07/19/1977,_SPGSIND,90.6,90.6,90.6,90.6
07/20/1977,_SPGSIND,90.28,90.28,90.28,90.28
07/21/1977,_SPGSIND,90.13,90.13,90.13,90.13
07/22/1977,_SPGSIND,90.13,90.13,90.13,90.13
07/25/1977,_SPGSIND,89.81,89.81,89.81,89.81
07/26/1977,_SPGSIND,89.34,89.34,89.34,89.34
07/27/1977,_SPGSIND,89.34,89.34,89.34,89.34
07/28/1977,_SPGSIND,88.4,88.4,88.4,88.4
07/29/1977,_SPGSIND,88.24,88.24,88.24,88.24
08/01/1977,_SPGSIND,86.21,86.21,86.21,86.21
08/02/1977,_SPGSIND,86.05,86.05,86.05,86.05
08/03/1977,_SPGSIND,86.52,86.52,86.52,86.52
08/04/1977,_SPGSIND,86.99,86.99,86.99,86.99
08/05/1977,_SPGSIND,86.18,86.18,86.18,86.18
08/08/1977,_SPGSIND,85.52,85.52,85.52,85.52
08/09/1977,_SPGSIND,86.58,86.58,86.58,86.58
08/10/1977,_SPGSIND,86.08,86.08,86.08,86.08
08/11/1977,_SPGSIND,85.74,85.74,85.74,85.74
08/12/1977,_SPGSIND,84.64,84.64,84.64,84.64
08/15/1977,_SPGSIND,83.54,83.54,83.54,83.54
08/16/1977,_SPGSIND,85.74,85.74,85.74,85.74
08/17/1977,_SPGSIND,84.48,84.48,84.48,84.48
08/18/1977,_SPGSIND,84.64,84.64,84.64,84.64
08/19/1977,_SPGSIND,85.27,85.27,85.27,85.27
08/22/1977,_SPGSIND,84.17,84.17,84.17,84.17
08/23/1977,_SPGSIND,83.86,83.86,83.86,83.86
08/24/1977,_SPGSIND,84.33,84.33,84.33,84.33
08/25/1977,_SPGSIND,84.8,84.8,84.8,84.8
08/26/1977,_SPGSIND,84.33,84.33,84.33,84.33
08/29/1977,_SPGSIND,83.54,83.54,83.54,83.54
08/30/1977,_SPGSIND,84.17,84.17,84.17,84.17
08/31/1977,_SPGSIND,86.83,86.83,86.83,86.83
09/01/1977,_SPGSIND,87.3,87.3,87.3,87.3
09/02/1977,_SPGSIND,88.87,88.87,88.87,88.87
09/05/1977,_SPGSIND,88.87,88.87,88.87,88.87
09/06/1977,_SPGSIND,88.87,88.87,88.87,88.87
09/07/1977,_SPGSIND,88.24,88.24,88.24,88.24
09/08/1977,_SPGSIND,86.36,86.36,86.36,86.36
09/09/1977,_SPGSIND,87.46,87.46,87.46,87.46
09/12/1977,_SPGSIND,87.15,87.15,87.15,87.15
09/13/1977,_SPGSIND,86.68,86.68,86.68,86.68
09/14/1977,_SPGSIND,86.52,86.52,86.52,86.52
09/15/1977,_SPGSIND,86.99,86.99,86.99,86.99
09/16/1977,_SPGSIND,88.56,88.56,88.56,88.56
09/19/1977,_SPGSIND,88.4,88.4,88.4,88.4
09/20/1977,_SPGSIND,89.34,89.34,89.34,89.34
09/21/1977,_SPGSIND,89.97,89.97,89.97,89.97
09/22/1977,_SPGSIND,89.34,89.34,89.34,89.34
09/23/1977,_SPGSIND,87.3,87.3,87.3,87.3
09/26/1977,_SPGSIND,86.99,86.99,86.99,86.99
09/27/1977,_SPGSIND,87.3,87.3,87.3,87.3
09/28/1977,_SPGSIND,88.24,88.24,88.24,88.24
09/29/1977,_SPGSIND,88.71,88.71,88.71,88.71
09/30/1977,_SPGSIND,88.4,88.4,88.4,88.4
10/03/1977,_SPGSIND,87.77,87.77,87.77,87.77
10/04/1977,_SPGSIND,89.34,89.34,89.34,89.34
10/05/1977,_SPGSIND,88.87,88.87,88.87,88.87
10/06/1977,_SPGSIND,88.87,88.87,88.87,88.87
10/07/1977,_SPGSIND,89.81,89.81,89.81,89.81
10/10/1977,_SPGSIND,90.75,90.75,90.75,90.75
10/11/1977,_SPGSIND,90.6,90.6,90.6,90.6
10/12/1977,_SPGSIND,89.66,89.66,89.66,89.66
10/13/1977,_SPGSIND,88.71,88.71,88.71,88.71
10/14/1977,_SPGSIND,89.5,89.5,89.5,89.5
10/17/1977,_SPGSIND,88.71,88.71,88.71,88.71
10/18/1977,_SPGSIND,89.66,89.66,89.66,89.66
10/19/1977,_SPGSIND,88.71,88.71,88.71,88.71
10/20/1977,_SPGSIND,89.03,89.03,89.03,89.03
10/21/1977,_SPGSIND,89.81,89.81,89.81,89.81
10/24/1977,_SPGSIND,89.18,89.18,89.18,89.18
10/25/1977,_SPGSIND,89.03,89.03,89.03,89.03
10/26/1977,_SPGSIND,87.3,87.3,87.3,87.3
10/27/1977,_SPGSIND,86.05,86.05,86.05,86.05
10/28/1977,_SPGSIND,85.58,85.58,85.58,85.58
10/31/1977,_SPGSIND,86.21,86.21,86.21,86.21
11/01/1977,_SPGSIND,85.74,85.74,85.74,85.74
11/02/1977,_SPGSIND,86.21,86.21,86.21,86.21
11/03/1977,_SPGSIND,85.74,85.74,85.74,85.74
11/04/1977,_SPGSIND,85.89,85.89,85.89,85.89
11/07/1977,_SPGSIND,85.05,85.05,85.05,85.05
11/08/1977,_SPGSIND,86.24,86.24,86.24,86.24
11/09/1977,_SPGSIND,87.99,87.99,87.99,87.99
11/10/1977,_SPGSIND,87.37,87.37,87.37,87.37
11/11/1977,_SPGSIND,88.09,88.09,88.09,88.09
11/14/1977,_SPGSIND,87.15,87.15,87.15,87.15
11/15/1977,_SPGSIND,87.93,87.93,87.93,87.93
11/16/1977,_SPGSIND,88.87,88.87,88.87,88.87
11/17/1977,_SPGSIND,89.34,89.34,89.34,89.34
11/18/1977,_SPGSIND,89.66,89.66,89.66,89.66
11/21/1977,_SPGSIND,88.87,88.87,88.87,88.87
11/22/1977,_SPGSIND,89.18,89.18,89.18,89.18
11/23/1977,_SPGSIND,89.5,89.5,89.5,89.5
11/24/1977,_SPGSIND,89.5,89.5,89.5,89.5
11/25/1977,_SPGSIND,89.34,89.34,89.34,89.34
11/28/1977,_SPGSIND,89.5,89.5,89.5,89.5
11/29/1977,_SPGSIND,89.66,89.66,89.66,89.66
11/30/1977,_SPGSIND,90.75,90.75,90.75,90.75
12/01/1977,_SPGSIND,91.54,91.54,91.54,91.54
12/02/1977,_SPGSIND,91.54,91.54,91.54,91.54
12/05/1977,_SPGSIND,91.54,91.54,91.54,91.54
12/06/1977,_SPGSIND,91.54,91.54,91.54,91.54
12/07/1977,_SPGSIND,91.54,91.54,91.54,91.54
12/08/1977,_SPGSIND,92.32,92.32,92.32,92.32
12/09/1977,_SPGSIND,92.79,92.79,92.79,92.79
12/12/1977,_SPGSIND,93.89,93.89,93.89,93.89
12/13/1977,_SPGSIND,93.26,93.26,93.26,93.26
12/14/1977,_SPGSIND,93.26,93.26,93.26,93.26
12/15/1977,_SPGSIND,93.26,93.26,93.26,93.26
12/16/1977,_SPGSIND,94.83,94.83,94.83,94.83
12/19/1977,_SPGSIND,94.67,94.67,94.67,94.67
12/20/1977,_SPGSIND,95.45,95.45,95.45,95.45
12/21/1977,_SPGSIND,94.83,94.83,94.83,94.83
12/22/1977,_SPGSIND,94.98,94.98,94.98,94.98
12/23/1977,_SPGSIND,95.3,95.3,95.3,95.3
12/26/1977,_SPGSIND,95.3,95.3,95.3,95.3
12/27/1977,_SPGSIND,96.24,96.24,96.24,96.24
12/28/1977,_SPGSIND,95.92,95.92,95.92,95.92
12/29/1977,_SPGSIND,95.45,95.45,95.45,95.45
12/30/1977,_SPGSIND,94.51,94.51,94.51,94.51
01/02/1978,_SPGSIND,94.51,94.51,94.51,94.51
01/03/1978,_SPGSIND,96.08,96.08,96.08,96.08
01/04/1978,_SPGSIND,94.98,94.98,94.98,94.98
01/05/1978,_SPGSIND,94.98,94.98,94.98,94.98
01/06/1978,_SPGSIND,94.83,94.83,94.83,94.83
01/09/1978,_SPGSIND,94.67,94.67,94.67,94.67
01/10/1978,_SPGSIND,93.42,93.42,93.42,93.42
01/11/1978,_SPGSIND,94.36,94.36,94.36,94.36
01/12/1978,_SPGSIND,93.73,93.73,93.73,93.73
01/13/1978,_SPGSIND,94.04,94.04,94.04,94.04
01/16/1978,_SPGSIND,92.63,92.63,92.63,92.63
01/17/1978,_SPGSIND,92.95,92.95,92.95,92.95
01/18/1978,_SPGSIND,92.95,92.95,92.95,92.95
01/19/1978,_SPGSIND,91.69,91.69,91.69,91.69
01/20/1978,_SPGSIND,91.69,91.69,91.69,91.69
01/23/1978,_SPGSIND,92.63,92.63,92.63,92.63
01/24/1978,_SPGSIND,91.07,91.07,91.07,91.07
01/25/1978,_SPGSIND,90.28,90.28,90.28,90.28
01/26/1978,_SPGSIND,89.66,89.66,89.66,89.66
01/27/1978,_SPGSIND,90.28,90.28,90.28,90.28
01/30/1978,_SPGSIND,90.6,90.6,90.6,90.6
01/31/1978,_SPGSIND,90.91,90.91,90.91,90.91
02/01/1978,_SPGSIND,89.66,89.66,89.66,89.66
02/02/1978,_SPGSIND,89.18,89.18,89.18,89.18
02/03/1978,_SPGSIND,90.28,90.28,90.28,90.28
02/06/1978,_SPGSIND,89.97,89.97,89.97,89.97
02/07/1978,_SPGSIND,89.97,89.97,89.97,89.97
02/08/1978,_SPGSIND,89.66,89.66,89.66,89.66
02/09/1978,_SPGSIND,91.69,91.69,91.69,91.69
02/10/1978,_SPGSIND,92.32,92.32,92.32,92.32
02/13/1978,_SPGSIND,92.79,92.79,92.79,92.79
02/14/1978,_SPGSIND,92.01,92.01,92.01,92.01
02/15/1978,_SPGSIND,92.48,92.48,92.48,92.48
02/16/1978,_SPGSIND,92.48,92.48,92.48,92.48
02/17/1978,_SPGSIND,90.91,90.91,90.91,90.91
02/20/1978,_SPGSIND,90.91,90.91,90.91,90.91
02/21/1978,_SPGSIND,91.69,91.69,91.69,91.69
02/22/1978,_SPGSIND,88.87,88.87,88.87,88.87
02/23/1978,_SPGSIND,87.93,87.93,87.93,87.93
02/24/1978,_SPGSIND,88.09,88.09,88.09,88.09
02/27/1978,_SPGSIND,88.56,88.56,88.56,88.56
02/28/1978,_SPGSIND,88.56,88.56,88.56,88.56
03/01/1978,_SPGSIND,88.4,88.4,88.4,88.4
03/02/1978,_SPGSIND,89.66,89.66,89.66,89.66
03/03/1978,_SPGSIND,89.81,89.81,89.81,89.81
03/06/1978,_SPGSIND,89.34,89.34,89.34,89.34
03/07/1978,_SPGSIND,90.91,90.91,90.91,90.91
03/08/1978,_SPGSIND,93.26,93.26,93.26,93.26
03/09/1978,_SPGSIND,92.95,92.95,92.95,92.95
03/10/1978,_SPGSIND,92.63,92.63,92.63,92.63
03/13/1978,_SPGSIND,92.79,92.79,92.79,92.79
03/14/1978,_SPGSIND,94.67,94.67,94.67,94.67
03/15/1978,_SPGSIND,94.83,94.83,94.83,94.83
03/16/1978,_SPGSIND,94.04,94.04,94.04,94.04
03/17/1978,_SPGSIND,94.2,94.2,94.2,94.2
03/20/1978,_SPGSIND,91.07,91.07,91.07,91.07
03/21/1978,_SPGSIND,91.22,91.22,91.22,91.22
03/22/1978,_SPGSIND,93.26,93.26,93.26,93.26
03/23/1978,_SPGSIND,93.89,93.89,93.89,93.89
03/24/1978,_SPGSIND,93.89,93.89,93.89,93.89
03/27/1978,_SPGSIND,96.24,96.24,96.24,96.24
03/28/1978,_SPGSIND,96.39,96.39,96.39,96.39
03/29/1978,_SPGSIND,95.77,95.77,95.77,95.77
03/30/1978,_SPGSIND,95.61,95.61,95.61,95.61
03/31/1978,_SPGSIND,94.98,94.98,94.98,94.98
04/03/1978,_SPGSIND,94.36,94.36,94.36,94.36
04/04/1978,_SPGSIND,96.39,96.39,96.39,96.39
04/05/1978,_SPGSIND,95.45,95.45,95.45,95.45
04/06/1978,_SPGSIND,96.87,96.87,96.87,96.87
04/07/1978,_SPGSIND,97.52,97.52,97.52,97.52
04/10/1978,_SPGSIND,97.55,97.55,97.55,97.55
04/11/1978,_SPGSIND,97.08,97.08,97.08,97.08
04/12/1978,_SPGSIND,96.83,96.83,96.83,96.83
04/13/1978,_SPGSIND,95.61,95.61,95.61,95.61
04/14/1978,_SPGSIND,96.71,96.71,96.71,96.71
04/17/1978,_SPGSIND,96.87,96.87,96.87,96.87
04/18/1978,_SPGSIND,96.24,96.24,96.24,96.24
04/19/1978,_SPGSIND,93.73,93.73,93.73,93.73
04/20/1978,_SPGSIND,93.26,93.26,93.26,93.26
04/21/1978,_SPGSIND,92.01,92.01,92.01,92.01
04/24/1978,_SPGSIND,91.22,91.22,91.22,91.22
04/25/1978,_SPGSIND,92.16,92.16,92.16,92.16
04/26/1978,_SPGSIND,93.1,93.1,93.1,93.1
04/27/1978,_SPGSIND,92.63,92.63,92.63,92.63
04/28/1978,_SPGSIND,94.2,94.2,94.2,94.2
05/01/1978,_SPGSIND,93.57,93.57,93.57,93.57
05/02/1978,_SPGSIND,93.26,93.26,93.26,93.26
05/03/1978,_SPGSIND,93.89,93.89,93.89,93.89
05/04/1978,_SPGSIND,92.79,92.79,92.79,92.79
05/05/1978,_SPGSIND,92.63,92.63,92.63,92.63
05/08/1978,_SPGSIND,92.95,92.95,92.95,92.95
05/09/1978,_SPGSIND,92.16,92.16,92.16,92.16
05/10/1978,_SPGSIND,93.26,93.26,93.26,93.26
05/11/1978,_SPGSIND,92.63,92.63,92.63,92.63
05/12/1978,_SPGSIND,92.63,92.63,92.63,92.63
05/15/1978,_SPGSIND,94.2,94.2,94.2,94.2
05/16/1978,_SPGSIND,93.89,93.89,93.89,93.89
05/17/1978,_SPGSIND,94.98,94.98,94.98,94.98
05/18/1978,_SPGSIND,96.71,96.71,96.71,96.71
05/19/1978,_SPGSIND,96.55,96.55,96.55,96.55
05/22/1978,_SPGSIND,97.96,97.96,97.96,97.96
05/23/1978,_SPGSIND,98.12,98.12,98.12,98.12
05/24/1978,_SPGSIND,97.96,97.96,97.96,97.96
05/25/1978,_SPGSIND,101.88,101.88,101.88,101.88
05/26/1978,_SPGSIND,103.29,103.29,103.29,103.29
05/29/1978,_SPGSIND,103.29,103.29,103.29,103.29
05/30/1978,_SPGSIND,103.29,103.29,103.29,103.29
05/31/1978,_SPGSIND,102.35,102.35,102.35,102.35
06/01/1978,_SPGSIND,102.51,102.51,102.51,102.51
06/02/1978,_SPGSIND,101.1,101.1,101.1,101.1
06/05/1978,_SPGSIND,99.69,99.69,99.69,99.69
06/06/1978,_SPGSIND,101.57,101.57,101.57,101.57
06/07/1978,_SPGSIND,99.87,99.87,99.87,99.87
06/08/1978,_SPGSIND,100.69,100.69,100.69,100.69
06/09/1978,_SPGSIND,100.41,100.41,100.41,100.41
06/12/1978,_SPGSIND,98.71,98.71,98.71,98.71
06/13/1978,_SPGSIND,98.43,98.43,98.43,98.43
06/14/1978,_SPGSIND,94.98,94.98,94.98,94.98
06/15/1978,_SPGSIND,96.39,96.39,96.39,96.39
06/16/1978,_SPGSIND,96.24,96.24,96.24,96.24
06/19/1978,_SPGSIND,97.02,97.02,97.02,97.02
06/20/1978,_SPGSIND,96.55,96.55,96.55,96.55
06/21/1978,_SPGSIND,95.45,95.45,95.45,95.45
06/22/1978,_SPGSIND,94.2,94.2,94.2,94.2
06/23/1978,_SPGSIND,95.14,95.14,95.14,95.14
06/26/1978,_SPGSIND,95.14,95.14,95.14,95.14
06/27/1978,_SPGSIND,94.83,94.83,94.83,94.83
06/28/1978,_SPGSIND,93.42,93.42,93.42,93.42
06/29/1978,_SPGSIND,93.57,93.57,93.57,93.57
06/30/1978,_SPGSIND,94.2,94.2,94.2,94.2
07/03/1978,_SPGSIND,94.51,94.51,94.51,94.51
07/04/1978,_SPGSIND,94.51,94.51,94.51,94.51
07/05/1978,_SPGSIND,94.51,94.51,94.51,94.51
07/06/1978,_SPGSIND,94.36,94.36,94.36,94.36
07/07/1978,_SPGSIND,95.61,95.61,95.61,95.61
07/10/1978,_SPGSIND,96.39,96.39,96.39,96.39
07/11/1978,_SPGSIND,97.18,97.18,97.18,97.18
07/12/1978,_SPGSIND,97.18,97.18,97.18,97.18
07/13/1978,_SPGSIND,98.75,98.75,98.75,98.75
07/14/1978,_SPGSIND,98.43,98.43,98.43,98.43
07/17/1978,_SPGSIND,97.41,97.41,97.41,97.41
07/18/1978,_SPGSIND,96.94,96.94,96.94,96.94
07/19/1978,_SPGSIND,94.83,94.83,94.83,94.83
07/20/1978,_SPGSIND,97.41,97.41,97.41,97.41
07/21/1978,_SPGSIND,99.84,99.84,99.84,99.84
07/24/1978,_SPGSIND,97.73,97.73,97.73,97.73
07/25/1978,_SPGSIND,98.82,98.82,98.82,98.82
07/26/1978,_SPGSIND,98.75,98.75,98.75,98.75
07/27/1978,_SPGSIND,100.24,100.24,100.24,100.24
07/28/1978,_SPGSIND,99.29,99.29,99.29,99.29
07/31/1978,_SPGSIND,98.75,98.75,98.75,98.75
08/01/1978,_SPGSIND,99.14,99.14,99.14,99.14
08/02/1978,_SPGSIND,99.69,99.69,99.69,99.69
08/03/1978,_SPGSIND,99.37,99.37,99.37,99.37
08/04/1978,_SPGSIND,100.24,100.24,100.24,100.24
08/07/1978,_SPGSIND,100.58,100.58,100.58,100.58
08/08/1978,_SPGSIND,100.82,100.82,100.82,100.82
08/09/1978,_SPGSIND,103.45,103.45,103.45,103.45
08/10/1978,_SPGSIND,104.11,104.11,104.11,104.11
08/11/1978,_SPGSIND,105.72,105.72,105.72,105.72
08/14/1978,_SPGSIND,107.05,107.05,107.05,107.05
08/15/1978,_SPGSIND,106.27,106.27,106.27,106.27
08/16/1978,_SPGSIND,104.23,104.23,104.23,104.23
08/17/1978,_SPGSIND,104.15,104.15,104.15,104.15
08/18/1978,_SPGSIND,103.84,103.84,103.84,103.84
08/21/1978,_SPGSIND,103.37,103.37,103.37,103.37
08/22/1978,_SPGSIND,104.39,104.39,104.39,104.39
08/23/1978,_SPGSIND,105.17,105.17,105.17,105.17
08/24/1978,_SPGSIND,105.41,105.41,105.41,105.41
08/25/1978,_SPGSIND,104.23,104.23,104.23,104.23
08/28/1978,_SPGSIND,103.06,103.06,103.06,103.06
08/29/1978,_SPGSIND,102.35,102.35,102.35,102.35
08/30/1978,_SPGSIND,101.1,101.1,101.1,101.1
08/31/1978,_SPGSIND,102.27,102.27,102.27,102.27
09/01/1978,_SPGSIND,102.9,102.9,102.9,102.9
09/04/1978,_SPGSIND,102.9,102.9,102.9,102.9
09/05/1978,_SPGSIND,102.12,102.12,102.12,102.12
09/06/1978,_SPGSIND,100.78,100.78,100.78,100.78
09/07/1978,_SPGSIND,101.02,101.02,101.02,101.02
