Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
CMECMINM,Economist Dollar Metals Price Index,Commodity Indices,United States Dollar,United Kingdom,,,,,,,Index Number,Units,Stock,none,Monthly From Dec 1910 To Aug 2020<BR>,"The index is currently calculated in U.S. Dollars, Pounds Sterling and SDRs.  The dollar index is used here beginning in 1971; all previous data are in pounds sterling. The Economist Price Index has been calculated since 1851.  The index was calculated infrequently during the 1850s, semi-annually beginning in 1860, and monthly beginning in 1900.  The data from 1851 through 1910 can be found in the issue of March 26, 1938, p. 725. The first index was calculated through 1928 using a base of 1901-1905 with different bases for each sector.  More information on this index can be obtained from the issue of February 4, 1911, pp. 206-207.  These indices were republished in the issues of April 2, 1938, p. 66 and April 9, 1938, p. 126.  A new index was introduced in 1928 for which the issue of December 15, 1928, p. 197 should be consulted.  These data were republished in the issues of April-June 1938, pp. 282, 461, 522. The annual Commercial History and Review issues published annual summaries of the data each year. A new series of data was published in the issue of July 7, 1973, pp. 70-71 which extended these series back to 1949. In the March 2, 1974 issue, the index was revised to provide prices in both dollars and in pounds. For more information on the indices, see issues of The Economist from December 15, 1928 (p. 197), July 19, 1952 (p. 182), January 7, 1961 (p. 59), May 6, 1967 (p. 593), July 7, 1973 (pp. 70-71), and March 2, 1974 (pp. 86-87).  In 1974, the index was weighted between food (55.6%), fibers (13.8%), metals (24.2%) and miscellaneous (7.4%). We provide three sets of data from the Economist Indicators: the original series from 1851-1928 (For purposes of comparison, the index of commodity prices calculated by Rostow has been included for the period 1800 through 1850 to lengthen the series.  These data were taken from W. W. Rostow and Anna J. Schwartz, The Growth and Fluctuation of the British Economy 1790-1850), (2 vols.), Oxford: Oxford U.P., 1953). The second series goes from 1924 to 1952. The current Economist series have these historical series appended onto them to create a single long-term series, and they use the first series through 1923, the second series through 1948, and the third series through 1969.  All the data through 1969 are in pounds sterling, and the current series, which begin in 1970, use dollar prices rather than the pound sterling.   The index was revised in 2005 with the index base changed to 2000 = 100.  The indices were weighted according to the value of world imports in 1999-2001 with the EU counting as a single market. The weighting was Foods 56.4% (Wheat 14.6%, coffee 12.8%, soyabeans 11.8%, maize 9.6%, soyameal 8.3%, rice 6.9%, sugar 6.6%, beef (American) 5.8%, beef (Australian) 5.8%, cocoa 5.3%, palm oil 4.1%, soyaoil 3.%, tea 2.9%, lamb 1.9% and cocnut oil 0.5%), Industrials 43.6% of which Metals 28.2% (Aluminum 49.7%, copper 27.9%, Nickel 9.3%, Zinc 7.9%, Lead 2.6%, Tin 2.6%) and Non-food Agricultural Commodities 15.4% (Cotton 32.6%, Rubber 18.8%, timber 17.1%, Hides 11.2%, Australian Wool 6.8%, New Zealand Wool 6.8%, Palm Oil 3.8%, Coconut oil 2.2% and soyaoil 0.6%).The index was revised again in 2010 with the index base changed to 2005 = 100 with the weights changed as follows:Aluminium	42.2Copper	34.6Nickel	10.9Zinc	6.6Tin	3.2Lead	2.4",
Date,Ticker,Open,High,Low,Close
01/31/1989,CMECMINM,,,,106.001843
02/28/1989,CMECMINM,,,,103.9982874
03/31/1989,CMECMINM,,,,98.9660813
04/30/1989,CMECMINM,,,,100.6900956
05/31/1989,CMECMINM,,,,90.8120883
06/30/1989,CMECMINM,,,,84.2423389
07/31/1989,CMECMINM,,,,83.3570147
08/31/1989,CMECMINM,,,,92.4894684
09/30/1989,CMECMINM,,,,82.797932
10/31/1989,CMECMINM,,,,82.3319858
11/30/1989,CMECMINM,,,,77.160009
12/31/1989,CMECMINM,,,,74.7837097
01/31/1990,CMECMINM,,,,65.2785122
02/28/1990,CMECMINM,,,,71.6152885
03/31/1990,CMECMINM,,,,78.1851039
04/30/1990,CMECMINM,,,,80.1886595
05/31/1990,CMECMINM,,,,77.998699
06/30/1990,CMECMINM,,,,76.2747508
07/31/1990,CMECMINM,,,,82.5183247
08/31/1990,CMECMINM,,,,87.2243552
09/30/1990,CMECMINM,,,,86.3856652
10/31/1990,CMECMINM,,,,80.9341471
11/30/1990,CMECMINM,,,,72.1744372
12/31/1990,CMECMINM,,,,72.0346665
01/31/1991,CMECMINM,,,,68.3536649
02/28/1991,CMECMINM,,,,71.3823154
03/31/1991,CMECMINM,,,,69.0992185
04/30/1991,CMECMINM,,,,68.0741236
05/31/1991,CMECMINM,,,,62.3896324
06/30/1991,CMECMINM,,,,62.8555786
07/31/1991,CMECMINM,,,,62.1100911
08/31/1991,CMECMINM,,,,61.8304837
09/30/1991,CMECMINM,,,,60.2928744
10/31/1991,CMECMINM,,,,60.4792793
11/30/1991,CMECMINM,,,,60.6656841
12/31/1991,CMECMINM,,,,59.0814406
01/31/1992,CMECMINM,,,,62.0168886
02/28/1992,CMECMINM,,,,63.4612955
03/31/1992,CMECMINM,,,,63.2749566
04/30/1992,CMECMINM,,,,63.6010662
05/31/1992,CMECMINM,,,,64.7193635
06/30/1992,CMECMINM,,,,66.7694874
07/31/1992,CMECMINM,,,,68.3536649
08/31/1992,CMECMINM,,,,68.5400698
09/30/1992,CMECMINM,,,,63.6477004
10/31/1992,CMECMINM,,,,58.9416699
11/30/1992,CMECMINM,,,,56.9381143
12/31/1992,CMECMINM,,,,59.6871575
01/31/1993,CMECMINM,,,,58.4291554
02/28/1993,CMECMINM,,,,58.3825212
03/31/1993,CMECMINM,,,,55.819883
04/30/1993,CMECMINM,,,,53.4435836
05/31/1993,CMECMINM,,,,52.2320838
06/30/1993,CMECMINM,,,,53.5367201
07/31/1993,CMECMINM,,,,53.6299225
08/31/1993,CMECMINM,,,,52.2320838
09/30/1993,CMECMINM,,,,48.4579458
10/31/1993,CMECMINM,,,,47.246512
11/30/1993,CMECMINM,,,,47.7124582
12/31/1993,CMECMINM,,,,51.440028
01/31/1994,CMECMINM,,,,52.5401202
02/28/1994,CMECMINM,,,,57.0346808
03/31/1994,CMECMINM,,,,57.9645944
04/30/1994,CMECMINM,,,,55.4848027
05/31/1994,CMECMINM,,,,62.1492057
06/30/1994,CMECMINM,,,,64.4739898
07/31/1994,CMECMINM,,,,66.9537815
